customer_id,customer_age,employment_type,branch_category,monthly_salary,credit_score,savings_balance,dti_ratio,existing_loans,monthly_expenses,customer_risk_score,recommended_loan_scheme
CUST-12720,28,Salaried-Govt,Tier-1-Metro,12600.0,702,58100.0,22.7,3,3200.0,37,Enterprise Preferred Express Loan
CUST-12721,66,Salaried-Govt,Tier-2-Urban,22200.0,755,139900.0,33.1,2,7900.0,25,Super-Prime Privilege Loan
CUST-12722,60,Salaried-Corporate,Tier-1-Metro,2200.0,679,7600.0,9.1,3,400.0,37,Standard Credit Builder Loan
CUST-12723,66,Salaried-Corporate,Tier-1-Metro,19300.0,756,146400.0,45.2,0,9100.0,24,Standard Credit Builder Loan
CUST-12724,27,Salaried-Corporate,Tier-3-SemiUrban,9300.0,797,62400.0,37.2,2,3900.0,30,Enterprise Preferred Express Loan
CUST-12725,43,Salaried-Corporate,Tier-1-Metro,11600.0,728,91500.0,17.0,2,2200.0,23,Enterprise Preferred Express Loan
CUST-12726,64,Self-Employed-Business,Rural,5400.0,708,38200.0,18.1,2,1500.0,32,Enterprise Preferred Express Loan
CUST-12727,52,Self-Employed-Business,Tier-1-Metro,5700.0,772,29200.0,20.3,1,1500.0,22,Enterprise Preferred Express Loan
CUST-12728,31,Salaried-Corporate,Tier-2-Urban,12000.0,646,59900.0,35.1,2,5000.0,47,Standard Credit Builder Loan
CUST-12729,42,Self-Employed-Professional,Tier-2-Urban,35000.0,638,51500.0,33.8,0,12400.0,40,Standard Credit Builder Loan
CUST-12730,42,Salaried-Corporate,Tier-1-Metro,16400.0,690,97100.0,20.9,0,3800.0,22,Enterprise Preferred Express Loan
CUST-12731,63,Salaried-Corporate,Tier-1-Metro,19100.0,673,95500.0,40.6,0,8000.0,36,Standard Credit Builder Loan
CUST-12732,45,Salaried-Corporate,Tier-3-SemiUrban,8000.0,650,34400.0,49.8,2,4200.0,58,Standard Credit Builder Loan
CUST-12733,42,Salaried-Corporate,Tier-3-SemiUrban,6200.0,847,35300.0,10.0,0,900.0,5,Super-Prime Privilege Loan
CUST-12734,48,Salaried-Corporate,Tier-1-Metro,5600.0,850,21500.0,27.6,0,2200.0,14,Enterprise Preferred Express Loan
CUST-12735,49,Salaried-Govt,Tier-2-Urban,6700.0,683,29700.0,35.9,3,3100.0,50,Enterprise Preferred Express Loan
CUST-12736,33,Salaried-Govt,Tier-1-Metro,2600.0,717,9100.0,35.6,0,1200.0,36,Standard Credit Builder Loan
CUST-12737,38,Gig-Worker,Tier-1-Metro,5800.0,696,34100.0,8.9,2,1000.0,28,Enterprise Preferred Express Loan
CUST-12738,22,Salaried-Corporate,Tier-2-Urban,6400.0,793,45300.0,17.9,2,1600.0,21,Super-Prime Privilege Loan
CUST-12739,49,Salaried-Corporate,Tier-1-Metro,8100.0,808,55100.0,10.9,0,1500.0,6,Super-Prime Privilege Loan
CUST-12740,41,Salaried-Corporate,Tier-3-SemiUrban,9700.0,577,62000.0,34.7,0,3700.0,47,Guaranteed Secured Loan
CUST-12741,35,Self-Employed-Business,Tier-2-Urban,11100.0,746,6700.0,38.3,1,5000.0,39,Enterprise Preferred Express Loan
CUST-12742,47,Salaried-Corporate,Rural,8900.0,612,65300.0,15.5,4,2000.0,47,Standard Credit Builder Loan
CUST-12743,51,Self-Employed-Professional,Tier-2-Urban,6300.0,842,16100.0,23.7,2,2300.0,22,Super-Prime Privilege Loan
CUST-12744,35,Salaried-Govt,Rural,2800.0,743,20000.0,23.5,0,1000.0,25,Standard Credit Builder Loan
CUST-12745,43,Salaried-Govt,Tier-2-Urban,6300.0,648,12500.0,46.5,1,3500.0,54,Standard Credit Builder Loan
CUST-12746,44,Salaried-Govt,Tier-2-Urban,5000.0,692,19000.0,17.1,1,1500.0,31,Enterprise Preferred Express Loan
CUST-12747,64,Salaried-Corporate,Rural,11800.0,688,72200.0,33.8,1,4600.0,36,Enterprise Preferred Express Loan
CUST-12748,33,Salaried-Corporate,Tier-2-Urban,15500.0,749,82200.0,44.8,0,7200.0,31,Enterprise Preferred Express Loan
CUST-12749,42,Salaried-Corporate,Tier-1-Metro,15700.0,788,56800.0,47.0,0,8200.0,30,Standard Credit Builder Loan
CUST-12750,63,Salaried-Govt,Tier-2-Urban,14100.0,624,78800.0,39.3,1,6300.0,46,Standard Credit Builder Loan
CUST-12751,57,Salaried-Corporate,Tier-3-SemiUrban,8300.0,848,38300.0,22.1,1,2100.0,14,Super-Prime Privilege Loan
CUST-12752,53,Salaried-Corporate,Tier-3-SemiUrban,6500.0,830,16700.0,46.7,0,3600.0,29,Standard Credit Builder Loan
CUST-12753,23,Gig-Worker,Tier-2-Urban,5700.0,644,30500.0,42.9,2,2800.0,55,Standard Credit Builder Loan
CUST-12754,39,Salaried-Corporate,Tier-2-Urban,3600.0,715,7300.0,41.1,1,2200.0,44,Enterprise Preferred Express Loan
CUST-12755,43,Self-Employed-Professional,Rural,16200.0,838,92400.0,11.2,1,2400.0,5,Super-Prime Privilege Loan
CUST-12756,49,Self-Employed-Business,Tier-1-Metro,8100.0,802,4200.0,10.0,1,1100.0,15,Super-Prime Privilege Loan
CUST-12757,50,Salaried-Corporate,Tier-2-Urban,4200.0,685,19400.0,40.7,1,1900.0,46,Enterprise Preferred Express Loan
CUST-12758,59,Salaried-Corporate,Tier-1-Metro,5500.0,771,19300.0,52.4,1,3300.0,43,Guaranteed Secured Loan
CUST-12759,64,Salaried-Corporate,Tier-2-Urban,5300.0,850,14700.0,44.4,2,2600.0,33,Enterprise Preferred Express Loan
CUST-12760,67,Self-Employed-Business,Tier-2-Urban,9200.0,718,40200.0,47.1,1,4600.0,44,Standard Credit Builder Loan
CUST-12761,45,Self-Employed-Business,Tier-1-Metro,17000.0,663,90800.0,33.6,1,6300.0,37,Standard Credit Builder Loan
CUST-12762,57,Self-Employed-Business,Tier-1-Metro,7300.0,723,56500.0,22.3,1,2300.0,27,Enterprise Preferred Express Loan
CUST-12763,67,Self-Employed-Professional,Tier-2-Urban,2300.0,728,15500.0,39.9,1,1400.0,41,Standard Credit Builder Loan
CUST-12764,28,Self-Employed-Business,Tier-1-Metro,8000.0,671,47000.0,41.5,0,3900.0,41,Standard Credit Builder Loan
CUST-12765,62,Salaried-Corporate,Tier-1-Metro,8200.0,743,33600.0,39.7,0,3500.0,33,Enterprise Preferred Express Loan
CUST-12766,36,Salaried-Corporate,Tier-3-SemiUrban,7800.0,616,26800.0,52.5,1,4500.0,60,Guaranteed Secured Loan
CUST-12767,28,Self-Employed-Professional,Tier-1-Metro,6100.0,660,4500.0,25.3,1,2200.0,41,Standard Credit Builder Loan
CUST-12768,21,Salaried-Corporate,Tier-2-Urban,10200.0,767,32600.0,9.9,1,1400.0,16,Super-Prime Privilege Loan
CUST-12769,64,Salaried-Corporate,Rural,9300.0,578,63800.0,50.7,2,5100.0,64,Guaranteed Secured Loan
CUST-12770,25,Self-Employed-Business,Tier-1-Metro,8800.0,778,29700.0,15.5,0,1700.0,15,Super-Prime Privilege Loan
CUST-12771,23,Salaried-Govt,Tier-1-Metro,11500.0,559,45600.0,40.8,1,5200.0,58,Guaranteed Secured Loan
CUST-12772,21,Self-Employed-Professional,Tier-2-Urban,6900.0,580,17500.0,49.0,1,4100.0,63,Guaranteed Secured Loan
CUST-12773,24,Self-Employed-Business,Tier-3-SemiUrban,6700.0,673,17100.0,22.6,1,2000.0,37,Standard Credit Builder Loan
CUST-12774,60,Salaried-Corporate,Tier-3-SemiUrban,20500.0,732,19800.0,47.0,0,9900.0,40,Standard Credit Builder Loan
CUST-12775,55,Self-Employed-Professional,Tier-3-SemiUrban,12500.0,809,63800.0,23.6,0,3700.0,13,Super-Prime Privilege Loan
CUST-12776,52,Salaried-Corporate,Tier-3-SemiUrban,14700.0,714,56700.0,45.3,0,6900.0,38,Standard Credit Builder Loan
CUST-12777,62,Salaried-Corporate,Tier-1-Metro,18700.0,692,94300.0,11.3,1,2600.0,20,Enterprise Preferred Express Loan
CUST-12778,54,Salaried-Govt,Tier-1-Metro,12300.0,753,56600.0,38.8,1,5100.0,33,Enterprise Preferred Express Loan
CUST-12779,63,Salaried-Corporate,Tier-1-Metro,15600.0,645,101300.0,39.8,1,7000.0,42,Standard Credit Builder Loan
CUST-12780,45,Salaried-Govt,Tier-1-Metro,3500.0,720,21500.0,31.1,1,1700.0,36,Enterprise Preferred Express Loan
CUST-12781,30,Salaried-Corporate,Tier-2-Urban,10100.0,620,63500.0,40.3,2,4600.0,53,Standard Credit Builder Loan
CUST-12782,41,Salaried-Govt,Tier-2-Urban,8000.0,716,34000.0,51.4,1,4700.0,47,Guaranteed Secured Loan
CUST-12783,66,Salaried-Corporate,Tier-1-Metro,24500.0,700,77300.0,42.5,0,10900.0,35,Enterprise Preferred Express Loan
CUST-12784,59,Self-Employed-Business,Tier-3-SemiUrban,15600.0,650,117000.0,53.2,0,8600.0,44,Guaranteed Secured Loan
CUST-12785,47,Self-Employed-Professional,Tier-1-Metro,6100.0,722,5500.0,29.1,0,2400.0,32,Enterprise Preferred Express Loan
CUST-12786,47,Salaried-Corporate,Tier-1-Metro,11200.0,722,18400.0,32.8,3,4200.0,45,Enterprise Preferred Express Loan
CUST-12787,22,Salaried-Corporate,Tier-2-Urban,9900.0,798,36100.0,20.4,2,2600.0,23,Super-Prime Privilege Loan
CUST-12788,61,Salaried-Corporate,Tier-1-Metro,11800.0,590,60200.0,54.3,0,6600.0,57,Guaranteed Secured Loan
CUST-12789,33,Salaried-Corporate,Tier-1-Metro,4900.0,704,2800.0,10.6,1,800.0,27,Enterprise Preferred Express Loan
CUST-12790,29,Self-Employed-Business,Tier-1-Metro,11100.0,653,65400.0,24.9,3,3300.0,44,Standard Credit Builder Loan
CUST-12791,56,Self-Employed-Business,Tier-1-Metro,7800.0,775,36600.0,22.0,1,2200.0,22,Super-Prime Privilege Loan
CUST-12792,42,Salaried-Corporate,Tier-3-SemiUrban,10600.0,767,43800.0,26.2,1,3100.0,25,Super-Prime Privilege Loan
CUST-12793,62,Salaried-Corporate,Tier-3-SemiUrban,5800.0,748,21300.0,51.1,0,3300.0,41,Guaranteed Secured Loan
CUST-12794,46,Salaried-Corporate,Tier-1-Metro,6300.0,657,27700.0,25.3,0,2200.0,35,Standard Credit Builder Loan
CUST-12795,32,Self-Employed-Business,Tier-1-Metro,18100.0,776,31000.0,51.1,1,9500.0,40,Guaranteed Secured Loan
CUST-12796,37,Salaried-Corporate,Tier-2-Urban,4800.0,595,6300.0,27.9,2,1800.0,54,Guaranteed Secured Loan
CUST-12797,34,Gig-Worker,Rural,5000.0,580,13400.0,48.2,1,2900.0,63,Guaranteed Secured Loan
CUST-12798,34,Self-Employed-Business,Tier-1-Metro,8700.0,614,50600.0,32.5,0,3200.0,42,Standard Credit Builder Loan
CUST-12799,54,Salaried-Corporate,Tier-1-Metro,5600.0,707,27500.0,22.6,3,2000.0,40,Enterprise Preferred Express Loan
CUST-12800,40,Salaried-Govt,Tier-3-SemiUrban,5300.0,761,21700.0,29.1,2,1800.0,34,Enterprise Preferred Express Loan
CUST-12801,31,Self-Employed-Professional,Tier-2-Urban,9500.0,487,45500.0,27.9,0,3400.0,55,Guaranteed Secured Loan
CUST-12802,36,Salaried-Govt,Tier-1-Metro,3600.0,809,16900.0,20.2,0,1400.0,15,Enterprise Preferred Express Loan
CUST-12803,51,Salaried-Corporate,Tier-2-Urban,4900.0,720,13700.0,21.6,1,1500.0,31,Enterprise Preferred Express Loan
CUST-12804,26,Salaried-Corporate,Tier-1-Metro,30700.0,592,37800.0,16.8,0,5900.0,37,Guaranteed Secured Loan
CUST-12805,39,Self-Employed-Professional,Tier-2-Urban,11800.0,718,85300.0,23.8,0,3400.0,21,Enterprise Preferred Express Loan
CUST-12806,57,Self-Employed-Business,Tier-2-Urban,5700.0,792,28500.0,37.3,0,2900.0,26,Enterprise Preferred Express Loan
CUST-12807,24,Self-Employed-Business,Tier-3-SemiUrban,11500.0,755,65900.0,26.2,3,3500.0,32,Super-Prime Privilege Loan
CUST-12808,67,Self-Employed-Professional,Tier-2-Urban,12600.0,792,50100.0,41.5,2,5700.0,35,Enterprise Preferred Express Loan
CUST-12809,24,Self-Employed-Professional,Tier-1-Metro,16300.0,608,100600.0,54.4,0,9400.0,51,Guaranteed Secured Loan
CUST-12810,40,Self-Employed-Professional,Tier-1-Metro,8300.0,679,40500.0,25.7,2,2400.0,39,Standard Credit Builder Loan
CUST-12811,30,Salaried-Corporate,Tier-3-SemiUrban,16100.0,641,14500.0,29.7,1,5500.0,45,Standard Credit Builder Loan
CUST-12812,44,Salaried-Govt,Tier-1-Metro,2600.0,839,18700.0,15.7,0,1000.0,9,Standard Credit Builder Loan
CUST-12813,55,Self-Employed-Business,Tier-1-Metro,4800.0,758,13400.0,26.4,2,1800.0,33,Enterprise Preferred Express Loan
CUST-12814,46,Self-Employed-Business,Tier-1-Metro,9900.0,850,15200.0,42.2,1,4900.0,28,Enterprise Preferred Express Loan
CUST-12815,57,Self-Employed-Business,Tier-3-SemiUrban,10900.0,675,12600.0,18.2,2,2800.0,38,Standard Credit Builder Loan
CUST-12816,58,Salaried-Corporate,Tier-2-Urban,5200.0,656,30700.0,16.6,1,1200.0,34,Standard Credit Builder Loan
CUST-12817,41,Self-Employed-Business,Tier-1-Metro,10500.0,699,60700.0,25.7,1,3300.0,31,Enterprise Preferred Express Loan
CUST-12818,60,Self-Employed-Business,Tier-1-Metro,6200.0,813,35700.0,46.5,0,3400.0,29,Standard Credit Builder Loan
CUST-12819,59,Salaried-Corporate,Tier-3-SemiUrban,7600.0,683,56000.0,37.3,1,3300.0,40,Enterprise Preferred Express Loan
CUST-12820,41,Salaried-Govt,Tier-2-Urban,16600.0,719,51700.0,53.0,1,9600.0,46,Guaranteed Secured Loan
CUST-12821,30,Salaried-Corporate,Tier-2-Urban,15400.0,717,72500.0,50.5,3,8500.0,51,Guaranteed Secured Loan
CUST-12822,58,Salaried-Corporate,Tier-3-SemiUrban,4900.0,713,25200.0,15.1,1,1400.0,27,Enterprise Preferred Express Loan
CUST-12823,66,Salaried-Corporate,Tier-3-SemiUrban,4700.0,661,36900.0,10.0,0,900.0,25,Standard Credit Builder Loan
CUST-12824,24,Salaried-Govt,Tier-1-Metro,7000.0,700,19900.0,26.8,0,2500.0,32,Enterprise Preferred Express Loan
CUST-12825,65,Salaried-Govt,Rural,8800.0,696,67500.0,32.5,2,3400.0,39,Enterprise Preferred Express Loan
CUST-12826,40,Self-Employed-Business,Tier-1-Metro,6000.0,709,9700.0,32.2,1,2300.0,39,Enterprise Preferred Express Loan
CUST-12827,37,Self-Employed-Business,Tier-1-Metro,16700.0,781,104000.0,14.3,0,2900.0,6,Super-Prime Privilege Loan
CUST-12828,27,Self-Employed-Professional,Tier-3-SemiUrban,11000.0,842,57700.0,13.9,2,1900.0,12,Super-Prime Privilege Loan
CUST-12829,24,Salaried-Corporate,Tier-1-Metro,11400.0,647,75500.0,10.2,3,1700.0,34,Standard Credit Builder Loan
CUST-12830,49,Salaried-Corporate,Tier-1-Metro,4200.0,681,3000.0,48.0,1,2600.0,52,Standard Credit Builder Loan
CUST-12831,34,Self-Employed-Professional,Tier-1-Metro,18000.0,648,19500.0,52.5,0,9700.0,53,Guaranteed Secured Loan
CUST-12832,23,Salaried-Corporate,Tier-2-Urban,1800.0,724,1800.0,13.4,1,900.0,27,Standard Credit Builder Loan
CUST-12833,44,Gig-Worker,Tier-1-Metro,14800.0,670,73200.0,18.0,2,2900.0,33,Standard Credit Builder Loan
CUST-12834,57,Self-Employed-Professional,Tier-2-Urban,15700.0,728,78800.0,12.2,2,2400.0,22,Enterprise Preferred Express Loan
CUST-12835,36,Salaried-Govt,Tier-3-SemiUrban,6900.0,793,50300.0,49.2,4,3900.0,47,Standard Credit Builder Loan
CUST-12836,24,Gig-Worker,Tier-2-Urban,19200.0,521,76900.0,53.1,1,10900.0,67,Guaranteed Secured Loan
CUST-12837,44,Salaried-Corporate,Tier-1-Metro,8600.0,747,8700.0,20.3,2,2400.0,31,Enterprise Preferred Express Loan
CUST-12838,54,Salaried-Corporate,Rural,9300.0,675,19300.0,22.3,0,2500.0,32,Standard Credit Builder Loan
CUST-12839,50,Self-Employed-Business,Tier-1-Metro,11000.0,745,6200.0,25.0,0,3000.0,27,Enterprise Preferred Express Loan
CUST-12840,38,Salaried-Corporate,Tier-1-Metro,35000.0,643,221400.0,31.6,1,11700.0,25,Standard Credit Builder Loan
CUST-12841,39,Self-Employed-Professional,Tier-1-Metro,20100.0,800,133000.0,40.1,3,8600.0,29,Enterprise Preferred Express Loan
CUST-12842,51,Salaried-Corporate,Tier-2-Urban,13600.0,778,108600.0,31.7,0,4700.0,17,Super-Prime Privilege Loan
CUST-12843,39,Salaried-Govt,Tier-1-Metro,5200.0,753,18700.0,52.7,0,3100.0,41,Guaranteed Secured Loan
CUST-12844,66,Salaried-Govt,Tier-1-Metro,9800.0,769,6300.0,12.7,3,1500.0,29,Super-Prime Privilege Loan
CUST-12845,39,Self-Employed-Business,Tier-1-Metro,5500.0,654,12400.0,45.5,0,2900.0,49,Standard Credit Builder Loan
CUST-12846,42,Salaried-Corporate,Tier-1-Metro,14700.0,664,72200.0,23.7,0,4000.0,29,Standard Credit Builder Loan
CUST-12847,44,Salaried-Corporate,Tier-2-Urban,9700.0,766,74800.0,25.7,1,3000.0,22,Super-Prime Privilege Loan
CUST-12848,65,Self-Employed-Professional,Tier-3-SemiUrban,4600.0,652,5900.0,41.3,1,2400.0,51,Standard Credit Builder Loan
CUST-12849,32,Salaried-Corporate,Tier-3-SemiUrban,9400.0,818,13300.0,51.7,1,5300.0,37,Guaranteed Secured Loan
CUST-12850,50,Self-Employed-Professional,Tier-1-Metro,5400.0,686,31100.0,41.7,3,3000.0,53,Enterprise Preferred Express Loan
CUST-12851,58,Salaried-Govt,Tier-1-Metro,9800.0,748,53900.0,44.5,0,4900.0,33,Enterprise Preferred Express Loan
CUST-12852,51,Self-Employed-Business,Rural,5300.0,850,12600.0,43.3,2,2700.0,33,Enterprise Preferred Express Loan
CUST-12853,56,Self-Employed-Business,Tier-1-Metro,9100.0,657,60000.0,23.1,2,2300.0,39,Standard Credit Builder Loan
CUST-12854,39,Salaried-Corporate,Tier-3-SemiUrban,14000.0,715,20500.0,43.6,1,6700.0,44,Enterprise Preferred Express Loan
CUST-12855,65,Salaried-Govt,Tier-1-Metro,8700.0,789,64800.0,44.9,2,4500.0,36,Enterprise Preferred Express Loan
CUST-12856,56,Self-Employed-Professional,Rural,7100.0,781,14300.0,33.1,0,2900.0,27,Super-Prime Privilege Loan
CUST-12857,50,Salaried-Govt,Tier-1-Metro,10100.0,685,11200.0,33.2,0,4100.0,38,Enterprise Preferred Express Loan
CUST-12858,53,Gig-Worker,Tier-1-Metro,13600.0,671,41400.0,43.7,2,6600.0,51,Standard Credit Builder Loan
CUST-12859,38,Salaried-Govt,Tier-2-Urban,4600.0,693,8800.0,46.4,0,2900.0,45,Standard Credit Builder Loan
CUST-12860,48,Salaried-Corporate,Tier-2-Urban,10500.0,819,46700.0,23.8,0,2700.0,13,Super-Prime Privilege Loan
CUST-12861,67,Salaried-Corporate,Tier-1-Metro,19700.0,689,111300.0,45.7,1,9400.0,39,Standard Credit Builder Loan
CUST-12862,31,Gig-Worker,Tier-2-Urban,12600.0,716,52700.0,46.3,0,6200.0,38,Standard Credit Builder Loan
CUST-12863,65,Salaried-Corporate,Tier-2-Urban,9300.0,678,50700.0,19.0,2,2400.0,35,Standard Credit Builder Loan
CUST-12864,53,Self-Employed-Professional,Tier-1-Metro,13100.0,763,42400.0,41.7,2,5900.0,39,Enterprise Preferred Express Loan
CUST-12865,37,Self-Employed-Professional,Tier-1-Metro,11700.0,722,8300.0,16.8,1,2600.0,28,Enterprise Preferred Express Loan
CUST-12866,26,Salaried-Corporate,Tier-2-Urban,14100.0,635,110100.0,12.4,1,2200.0,26,Standard Credit Builder Loan
CUST-12867,24,Salaried-Corporate,Tier-1-Metro,2700.0,637,17900.0,35.0,1,1300.0,48,Standard Credit Builder Loan
CUST-12868,40,Self-Employed-Business,Tier-2-Urban,3500.0,560,3700.0,50.7,0,2100.0,64,Guaranteed Secured Loan
CUST-12869,67,Salaried-Corporate,Tier-1-Metro,16400.0,648,63400.0,9.7,0,1900.0,23,Standard Credit Builder Loan
CUST-12870,47,Self-Employed-Business,Tier-1-Metro,3600.0,770,18900.0,46.8,0,2000.0,36,Standard Credit Builder Loan
CUST-12871,35,Salaried-Govt,Tier-1-Metro,11400.0,809,22000.0,31.8,1,4000.0,26,Super-Prime Privilege Loan
CUST-12872,26,Salaried-Govt,Tier-2-Urban,7300.0,761,35300.0,48.5,1,3800.0,40,Standard Credit Builder Loan
CUST-12873,67,Self-Employed-Business,Tier-1-Metro,4900.0,752,22100.0,47.6,3,3000.0,50,Standard Credit Builder Loan
CUST-12874,34,Salaried-Corporate,Tier-1-Metro,11000.0,701,22700.0,49.1,1,5800.0,49,Standard Credit Builder Loan
CUST-12875,31,Salaried-Govt,Tier-1-Metro,10100.0,768,15700.0,44.1,1,4700.0,39,Enterprise Preferred Express Loan
CUST-12876,59,Salaried-Corporate,Rural,31800.0,731,196900.0,47.6,0,15600.0,23,Standard Credit Builder Loan
CUST-12877,29,Salaried-Corporate,Tier-1-Metro,6200.0,845,18100.0,16.3,2,1800.0,17,Super-Prime Privilege Loan
CUST-12878,46,Salaried-Govt,Tier-2-Urban,21200.0,703,49400.0,22.3,3,5200.0,38,Enterprise Preferred Express Loan
CUST-12879,36,Self-Employed-Professional,Tier-1-Metro,11100.0,811,67000.0,19.4,3,2900.0,22,Super-Prime Privilege Loan
CUST-12880,25,Salaried-Corporate,Tier-1-Metro,6000.0,776,36100.0,42.9,0,3100.0,31,Enterprise Preferred Express Loan
CUST-12881,30,Salaried-Govt,Tier-2-Urban,14500.0,765,37300.0,15.2,1,3000.0,19,Super-Prime Privilege Loan
CUST-12882,23,Self-Employed-Business,Tier-2-Urban,12600.0,559,88800.0,16.6,1,2400.0,39,Guaranteed Secured Loan
CUST-12883,33,Salaried-Corporate,Rural,9100.0,780,51500.0,49.3,0,4900.0,33,Standard Credit Builder Loan
CUST-12884,63,Salaried-Corporate,Rural,10500.0,700,32500.0,41.2,4,4900.0,55,Standard Credit Builder Loan
CUST-12885,50,Self-Employed-Professional,Tier-3-SemiUrban,6300.0,677,23300.0,49.1,0,3900.0,47,Standard Credit Builder Loan
CUST-12886,65,Self-Employed-Business,Tier-2-Urban,5500.0,599,32700.0,14.5,0,1500.0,35,Guaranteed Secured Loan
CUST-12887,26,Salaried-Govt,Tier-2-Urban,14100.0,710,29400.0,26.8,1,4300.0,34,Enterprise Preferred Express Loan
CUST-12888,37,Self-Employed-Business,Tier-1-Metro,7800.0,713,31300.0,21.3,0,1900.0,26,Enterprise Preferred Express Loan
CUST-12889,65,Salaried-Corporate,Rural,8500.0,612,45900.0,8.5,2,1100.0,37,Standard Credit Builder Loan
CUST-12890,39,Self-Employed-Business,Tier-2-Urban,10600.0,600,48200.0,21.4,1,2500.0,41,Standard Credit Builder Loan
CUST-12891,62,Salaried-Govt,Tier-2-Urban,10500.0,746,53200.0,25.8,1,3100.0,26,Enterprise Preferred Express Loan
CUST-12892,55,Salaried-Govt,Tier-1-Metro,3800.0,775,17500.0,12.3,1,800.0,18,Enterprise Preferred Express Loan
CUST-12893,66,Salaried-Corporate,Tier-1-Metro,19400.0,724,38700.0,34.6,0,7100.0,32,Enterprise Preferred Express Loan
CUST-12894,46,Salaried-Corporate,Rural,9600.0,796,34300.0,26.0,2,3200.0,27,Super-Prime Privilege Loan
CUST-12895,25,Salaried-Corporate,Tier-1-Metro,7900.0,704,35500.0,10.2,2,1100.0,28,Enterprise Preferred Express Loan
CUST-12896,49,Gig-Worker,Tier-1-Metro,11600.0,706,73700.0,41.1,1,5200.0,38,Enterprise Preferred Express Loan
CUST-12897,57,Salaried-Govt,Tier-1-Metro,10300.0,641,55700.0,42.3,3,4700.0,56,Standard Credit Builder Loan
CUST-12898,40,Salaried-Govt,Tier-3-SemiUrban,14200.0,593,52500.0,47.2,1,7100.0,57,Guaranteed Secured Loan
CUST-12899,41,Salaried-Corporate,Tier-1-Metro,12400.0,849,96800.0,30.8,1,4200.0,13,Super-Prime Privilege Loan
CUST-12900,30,Salaried-Corporate,Tier-3-SemiUrban,13800.0,795,18100.0,53.5,2,7700.0,45,Guaranteed Secured Loan
CUST-12901,25,Self-Employed-Business,Tier-1-Metro,20100.0,606,41200.0,51.0,1,11000.0,59,Guaranteed Secured Loan
CUST-12902,56,Salaried-Govt,Tier-3-SemiUrban,15200.0,722,46500.0,33.9,1,5600.0,35,Enterprise Preferred Express Loan
CUST-12903,26,Salaried-Govt,Tier-2-Urban,8100.0,702,17900.0,28.9,0,2600.0,33,Enterprise Preferred Express Loan
CUST-12904,46,Salaried-Corporate,Tier-1-Metro,4600.0,689,23900.0,8.1,1,900.0,25,Enterprise Preferred Express Loan
CUST-12905,24,Self-Employed-Business,Tier-2-Urban,24400.0,679,19400.0,41.4,3,10400.0,55,Standard Credit Builder Loan
CUST-12906,59,Salaried-Corporate,Tier-1-Metro,7800.0,739,14300.0,34.6,1,3000.0,36,Enterprise Preferred Express Loan
CUST-12907,59,Salaried-Corporate,Tier-1-Metro,6700.0,771,18100.0,52.1,0,3900.0,39,Guaranteed Secured Loan
CUST-12908,55,Salaried-Govt,Tier-3-SemiUrban,3200.0,740,18000.0,35.9,1,1400.0,37,Standard Credit Builder Loan
CUST-12909,21,Salaried-Corporate,Tier-1-Metro,11000.0,701,77800.0,54.7,1,6600.0,47,Guaranteed Secured Loan
CUST-12910,44,Salaried-Corporate,Tier-1-Metro,9800.0,698,63600.0,48.1,0,5400.0,40,Standard Credit Builder Loan
CUST-12911,56,Self-Employed-Business,Tier-1-Metro,3600.0,780,6700.0,52.8,2,2300.0,47,Guaranteed Secured Loan
CUST-12912,26,Self-Employed-Business,Tier-1-Metro,11800.0,745,55900.0,23.4,2,3400.0,29,Enterprise Preferred Express Loan
CUST-12913,61,Self-Employed-Professional,Tier-3-SemiUrban,6600.0,715,4800.0,15.0,1,1400.0,28,Enterprise Preferred Express Loan
CUST-12914,66,Salaried-Govt,Tier-1-Metro,35000.0,707,99000.0,45.5,0,16200.0,34,Standard Credit Builder Loan
